TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
26334,Schinus terebinthifolius :: Brazilian Pepper,1759 San Jose Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72952422,-122.4389472
90951,Dracaena draco :: Dragon Tree,4899X Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77502266,-122.5112572
624,Ficus nitida :: Laurel Fig,3157 24th St,Sidewalk: Curb side : Cutout,6,3X3,37.75232099,-122.4153106
23619,Platanus x hispanica :: Sycamore: London Plane,100X Vicente St,Sidewalk: Curb side : Cutout,16,3X3,37.7399436,-122.4674241
12299,Ligustrum lucidum :: Glossy Privet,881 Laguna St,Sidewalk: Curb side : Cutout,18,4X4,37.77906094,-122.426859
90623,Arbutus 'Marina' :: Hybrid Strawberry Tree,2930 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77424235,-122.4903177
90165,Eriobotrya deflexa :: Bronze Loquat,1120 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7769979,-122.470897
103947,Pinus radiata :: Monterey Pine,2363X 36th Ave,Median : Yard,15,,37.74318204,-122.4939728
90915,Arbutus 'Marina' :: Hybrid Strawberry Tree,3228 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77830321,-122.4827771
18922,Ceratonia siliqua :: Carob,2620 SACRAMENTO ST,Sidewalk: Curb side : Cutout,12,3x3,37.789596,-122.4368039
90573,Pyrus calleryana 'New Bradford' :: New Bradford Pear,1942 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77471482,-122.4794381
5589,Ficus nitida :: Laurel Fig,1082 Dolores St,Sidewalk: Curb side : Cutout,25,3X3,37.75212047,-122.4253036
91243,Acacia stenophylla :: Shoestring Acacia,850x Guerrero St,Median : Cutout,3,,37.75755078,-122.4235606
6297,Corymbia ficifolia :: Red Flowering Gum,1737 Ellis St,Sidewalk: Curb side : Cutout,24,3X3,37.78196431,-122.4347527
10665,Eucalyptus sideroxylon :: Red Ironbark,980 Hayes St,Sidewalk: Curb side : Cutout,18,3X3,37.77590437,-122.4324883
38829,Platanus x hispanica :: Sycamore: London Plane,4752 California St,Sidewalk: Curb side : Cutout,10,3x4,37.78471467,-122.468338
12172,Ligustrum lucidum :: Glossy Privet,1419X La Salle Ave,Sidewalk: Curb side : Cutout,9,3X3,37.73407987,-122.3858763
19337,Magnolia spp :: Magnolia,420 Shields St,Sidewalk: Curb side : Cutout,3,3x3,37.71797949,-122.4664359
96671,Magnolia grandiflora :: Southern Magnolia,1429 Mendell St,Sidewalk: Curb side : Cutout,5,4x4,37.73425354,-122.3904722
106792,Eucalyptus globulus :: Blue Gum,199X ARLINGTON ST,Median : Cutout,15,,37.73860791,-122.4250765
21969,Ficus nitida :: Laurel Fig,2565 03rd St,Sidewalk: Curb side : Cutout,12,4x6,37.7566958,-122.3876734
86298,Melaleuca quinquenervia :: Cajeput,1419 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7610355,-122.4834656
86018,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1550 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75845937,-122.4863765
90790,Agonis flexuosa :: Peppermint Willow,3623 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7737504,-122.4976797
26444,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,1434 Eddy St,Sidewalk: Curb side : Cutout,6,2X2,37.78162246,-122.4312325
15077,Metrosideros excelsa :: New Zealand Xmas Tree,56 Minerva St,Median : Cutout,3,11,37.71589769,-122.4549503
122515,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,758 Valencia St,Sidewalk: Curb side : Cutout,8,3x6,37.76082535,-122.421694
4281,Ficus nitida :: Laurel Fig,4270 Cesar Chavez St,Sidewalk: Curb side : Cutout,3,2X2,37.74727588,-122.4353584
15228,Callistemon citrinus :: Lemon Bottlebrush,1263 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.77654504,-122.4140499
90535,Olea europaea :: Olive Tree,815 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.77398348,-122.4843803
2757,Schinus terebinthifolius :: Brazilian Pepper,129 Cabrillo St,Sidewalk: Curb side : Cutout,14,3X3,37.77545734,-122.4601667
91943,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,907 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76393093,-122.4674729
93274,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1613 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.74509613,-122.4267598
1678,Myoporum laetum :: Myoporum,315 Balboa St,Sidewalk: Curb side : Cutout,3,3X3,37.77723309,-122.4623051
8505,Platanus x hispanica :: Sycamore: London Plane,2099X Geary Blvd,Sidewalk: Curb side : Cutout,18,3X3,37.783617,-122.437806
89531,Metrosideros excelsa :: New Zealand Xmas Tree,5050 ANZA ST,Sidewalk: Curb side : Cutout,3,3x3,37.77748763,-122.5025963
3223,Platanus x hispanica :: Sycamore: London Plane,3848 California St,Sidewalk: Curb side : Cutout,11,3X3,37.78593291,-122.4579034
7695,Magnolia grandiflora :: Southern Magnolia,593 Francisco St,Sidewalk: Curb side : Cutout,15,3X3,37.8044309,-122.414897
14676,Acer rubrum 'Red Sunset' :: Red Swamp Maple,,Sidewalk: Curb side : Cutout,3,4x4,37.7799367,-122.4252444
89070,Laurus nobilis :: Sweet Bay: Grecian Laurel,610 18th Ave,Sidewalk: Curb side : Cutout,2,3x3,37.77639009,-122.4768635
97597,Pyrus calleryana 'New Bradford' :: New Bradford Pear,701X Divisadero St,Sidewalk: Curb side : Cutout,3,4x3,37.77593773,-122.4380424
90527,Olea europaea :: Olive Tree,721 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.77582106,-122.4845289
90444,Pittosporum undulatum :: Victorian Box,5X Otis St,Sidewalk: Curb side : Cutout,3,3x3,37.77295204,-122.4187294
8953,Metrosideros excelsa :: New Zealand Xmas Tree,5000 Geary Blvd,Median : Cutout,6,8M,37.78070231,-122.4728184
90905,Eriobotrya deflexa :: Bronze Loquat,901X Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7751177,-122.4681865
9570,Lophostemon confertus :: Brisbane Box,1256 Golden Gate Ave,Sidewalk: Curb side : Cutout,18,3x3,37.77972666,-122.4312209
90926,Arbutus 'Marina' :: Hybrid Strawberry Tree,3835 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7778655,-122.4894524
12829,Lophostemon confertus :: Brisbane Box,2224 Lake St,Sidewalk: Curb side : Cutout,3,5x3,37.78590175,-122.4834443
13351,Arbutus 'Marina' :: Hybrid Strawberry Tree,455X Mansell St,Sidewalk: Curb side : Cutout,3,3X3,37.72019919,-122.4054487
985,Fraxinus spp :: Ash Spp,1628 Alemany Blvd,Sidewalk: Curb side : Cutout,15,3X3,37.72620039,-122.4364823
90944,Dracaena draco :: Dragon Tree,4400X Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77540198,-122.5060582
96135,Tree(s) ::,1444X Innes Ave,Median : Yard,12,,37.7379487,-122.3860073
10462,Ficus nitida :: Laurel Fig,1576 Haight St,Sidewalk: Curb side : Cutout,18,3x3,37.76991583,-122.4482258
91922,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1431 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76368178,-122.4731428
26101,Eriobotrya deflexa :: Bronze Loquat,1567 Oakdale Ave,Sidewalk: Curb side : Cutout,3,3x3,37.73418375,-122.3897667
4686,Ficus nitida :: Laurel Fig,722 Columbus Ave,Sidewalk: Curb side : Cutout,24,4x4,37.80173763,-122.411857
90261,Metrosideros excelsa :: New Zealand Xmas Tree,3826 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77567377,-122.4999775
14960,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,355 Mendell St,Sidewalk: Curb side : Cutout,6,3X3,37.74118531,-122.3843505
7323,Pyrus kawakamii :: Evergreen Pear,2019 Fillmore St,Sidewalk: Curb side : Cutout,3,3X3,37.78823973,-122.4338077
24675,Tristaniopsis laurina :: Swamp Myrtle,4239 Geary Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.78084395,-122.4649868
16705,Platanus x hispanica :: Sycamore: London Plane,1025X O'Farrell St,Sidewalk: Curb side : Cutout,12,4X4,37.78116416,-122.4462533
5260,Platanus x hispanica :: Sycamore: London Plane,1233 Divisadero St,Sidewalk: Curb side : Cutout,3,3x3,37.78106891,-122.4392232
4156,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3728 Cesar Chavez St,Sidewalk: Curb side : Cutout,12,3X3,37.74799962,-122.4231704
29757,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',699X Green St,Sidewalk: Curb side : Cutout,25,3x3,37.7992405,-122.410583
25125,Washingtonia filifera :: California Fan Palm,1636X Dolores St,Median : Cutout,35,20,37.74325251,-122.4245005
18,Platanus x hispanica :: Sycamore: London Plane,2801X 14th Ave,Sidewalk: Curb side : Cutout,35,3X3,37.73790305,-122.4690932
93283,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1377 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.74886463,-122.4271135
13902,Platanus x hispanica :: Sycamore: London Plane,1060X Market St,Sidewalk: Curb side : Cutout,12,4x4,37.78141446,-122.4115222
3868,Acacia melanoxylon :: Blackwood Acacia,280 Cashmere St,Sidewalk: Curb side : Cutout,18,3X4,37.73592707,-122.3871724
5039,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',5367 Diamond Heights Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.7424274,-122.4359327
90547,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,838 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77526884,-122.4677635
49668,Lophostemon confertus :: Brisbane Box,2099X Beach St,Sidewalk: Curb side : Cutout,,,37.80308125,-122.4433847
7165,Ficus nitida :: Laurel Fig,735 Fillmore St,Sidewalk: Curb side : Cutout,12,3X3,37.77629622,-122.4316523
90199,Tristaniopsis laurina :: Swamp Myrtle,2026 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77655341,-122.4806817
9759,Lophostemon confertus :: Brisbane Box,745 Gough St,Sidewalk: Curb side : Cutout,12,3x3,37.7799367,-122.4252444
89552,Cedrus deodara :: Deodar Cedar,5301X Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77712864,-122.5053654
56,Maytenus boaria :: Mayten,828 14th St,Sidewalk: Curb side : Cutout,12,3X3,37.76762508,-122.4318382
13411,Corymbia ficifolia :: Red Flowering Gum,368 Marietta Dr,Median : Cutout,20,5x1000,37.73895057,-122.4436639
16306,Metrosideros excelsa :: New Zealand Xmas Tree,755 Monterey Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.73141945,-122.4523905
28780,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,6918 Geary Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.77998771,-122.4936806
9809,Platanus x hispanica :: Sycamore: London Plane,1090X Gough St,Sidewalk: Curb side : Cutout,18,3X3,37.78331191,-122.4241894
96826,Phoenix canariensis :: Canary Island Date Palm,650X Dolores St,Median : Cutout,24,20x225,37.75879771,-122.4259768
4150,Tree(s) ::,3709X Cesar Chavez St,Sidewalk: Curb side : Cutout,12,3X3,37.74790598,-122.42271
103566,Pinus radiata :: Monterey Pine,51X Prentiss St,Back Yard : Yard,12,,37.74210047,-122.4118085
10560,Lophostemon confertus :: Brisbane Box,277 Harbor Rd,Sidewalk: Curb side : Cutout,6,3X4,37.73324744,-122.3795806
1970,Platanus x hispanica :: Sycamore: London Plane,64 Bertha Ln,Sidewalk: Curb side : Cutout,12,3X4,37.73316433,-122.3808344
21947,Lophostemon confertus :: Brisbane Box,2435 03rd St,Sidewalk: Curb side : Cutout,12,3X3,37.75879216,-122.3882803
90533,Olea europaea :: Olive Tree,783 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.77481067,-122.4844542
89471,Arbutus 'Marina' :: Hybrid Strawberry Tree,3828 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77801207,-122.4892006
90732,Quercus ilex :: Holly Oak,4533 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77331006,-122.5074051
112172,Washingtonia robusta :: Mexican Fan Palm,998X MISSION ST,Sidewalk: Curb side : Cutout,,3x3,37.78121391,-122.4087861
11192,Malus :: Crab Apple,156 Idora Ave,Median : Cutout,12,8,37.74428835,-122.458015
90809,Agonis flexuosa 'After Dark' :: Peppermint willow 'After Dark',3351X Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77388108,-122.494836
12623,Juniperus chinensis :: Juniper,825 Lake St,Sidewalk: Curb side : Cutout,27,3X3,37.78641132,-122.4684141
15988,Cupressus macrocarpa :: Monterey Cypress,236 Moncada Way,Median : Cutout,48,35M,37.7277935,-122.4685334
11085,Ficus nitida :: Laurel Fig,1865 Hyde St,Sidewalk: Curb side : Cutout,60,3X3,37.79792217,-122.4188783
25177,Acacia baileyana :: Bailey's Acacia,3076 Market St,Sidewalk: Curb side : Cutout,30,3X3,37.76104142,-122.4429245
15781,Myoporum laetum :: Myoporum,4840 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.7205288,-122.4381284
89730,Arbutus 'Marina' :: Hybrid Strawberry Tree,1425 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77904296,-122.4635464
18072,Acacia melanoxylon :: Blackwood Acacia,2930 Pine St,Sidewalk: Curb side : Cutout,38,3x3,37.78669199,-122.4440972
1001,Ulmus pumila :: Siberian Elm,1731 Alemany Blvd,Sidewalk: Curb side : Cutout,27,3X3,37.72432395,-122.4370664
98033,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,647 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76403117,-122.4646728
90619,Arbutus 'Marina' :: Hybrid Strawberry Tree,2844 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77428025,-122.4894596
13802,Platanus x hispanica :: Sycamore: London Plane,939 Market St,Sidewalk: Curb side : Cutout,30,4X4,37.7832386,-122.4088363
19541,Tristaniopsis laurina :: Swamp Myrtle,250 Saint Joseph's Ave,Sidewalk: Curb side : Cutout,12,4X4,37.78177877,-122.4413609
93290,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1071 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.75377465,-122.4272893
13412,Pittosporum crassifolium :: Karo Tree,424 Marietta Dr,Median : Cutout,6,5,37.73819984,-122.443763
10554,Lophostemon confertus :: Brisbane Box,234 Harbor Rd,Sidewalk: Curb side : Cutout,12,3X4,37.73309604,-122.3790101
11132,Olea europaea :: Olive Tree,2425 Hyde St,Sidewalk: Curb side : Cutout,12,3X3,37.80339765,-122.4199807
89091,Laurus nobilis :: Sweet Bay: Grecian Laurel,467 18th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.77910954,-122.4772289
2584,Pittosporum undulatum :: Victorian Box,1700 Bush St,Sidewalk: Curb side : Cutout,9,3x3,37.78813994,-122.4255482
3317,Platanus x hispanica :: Sycamore: London Plane,5026 California St,Sidewalk: Curb side : Cutout,65,3x3,37.78456839,-122.4715591
13702,Platanus x hispanica :: Sycamore: London Plane,738 Market St,Sidewalk: Curb side : Cutout,40,4X4,37.78701108,-122.4044291
90509,Olea europaea :: Olive Tree,529 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.77941961,-122.4847866
1612,Pittosporum undulatum :: Victorian Box,751 Arguello Blvd,Sidewalk: Curb side : Cutout,40,3X3,37.77641887,-122.4586366
91774,Tree(s) ::,1200x Harrison St,Sidewalk: Curb side : Cutout,3,3x3,37.77377095,-122.4086002
102439,Washingtonia filifera :: California Fan Palm,1010 Mission St,Sidewalk: Curb side : Cutout,,4x4,37.78080138,-122.4089866
18508,Ficus nitida :: Laurel Fig,605X Powell St,Sidewalk: Curb side : Cutout,24,4X4,37.79021906,-122.4088859
16826,Corymbia ficifolia :: Red Flowering Gum,2161X O'Farrell St,Sidewalk: Curb side : Cutout,18,4X4,37.78225481,-122.4402921
8193,Lophostemon confertus :: Brisbane Box,1287 Fulton St,Sidewalk: Curb side : Cutout,12,3X3,37.77681878,-122.4379218
90640,Arbutus 'Marina' :: Hybrid Strawberry Tree,3234 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77409947,-122.493492
10514,Metrosideros excelsa :: New Zealand Xmas Tree,1801 Haight St,Sidewalk: Curb side : Cutout,30,3X3,37.76922783,-122.4520587
22664,Pittosporum undulatum :: Victorian Box,1268 Turk St,Sidewalk: Curb side : Cutout,6,3X3,37.78084044,-122.4298801
21781,Ceratonia siliqua :: Carob,2550X Taylor St,Sidewalk: Curb side : Cutout,3,4x4,37.80568086,-122.4149975
25407,Arbutus 'Marina' :: Hybrid Strawberry Tree,95X Geneva Ave,Sidewalk: Curb side : Cutout,18,3X3,37.72223065,-122.4501619
91004,Eriobotrya deflexa :: Bronze Loquat,2421 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77619565,-122.4849882
11005,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,50 Hudson Ave,Sidewalk: Curb side : Cutout,12,3X3,37.7324282,-122.3790771
116665,Pinus radiata :: Monterey Pine,100x Esmeralda Ave,Unaccepted Street : Yard,25,,37.74375303,-122.4187328
14118,Platanus x hispanica :: Sycamore: London Plane,1586 Market St,Sidewalk: Curb side : Cutout,12,4x4,37.77443181,-122.4203215
91029,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',967 South Van Ness Ave,Sidewalk: Curb side : Cutout,5,3x3,37.75770908,-122.4167021
104466,Cupressus macrocarpa :: Monterey Cypress,200X VIDAL DR,Median : Yard,50,,37.71993133,-122.4848371
24529,Metrosideros excelsa :: New Zealand Xmas Tree,1401X 47th Ave,Sidewalk: Curb side : Cutout,3,3X3,37.76031729,-122.5070816
7268,Ficus nitida :: Laurel Fig,1761 Fillmore St,Sidewalk: Curb side : Cutout,12,4X4,37.78571027,-122.4332486
89516,Tristaniopsis laurina :: Swamp Myrtle,4748 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77756946,-122.4992843
11431,Olea europaea :: Olive Tree,301X Jackson St,Sidewalk: Curb side : Cutout,3,3X3,37.79670669,-122.4006859
85708,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,964 Howard St,Sidewalk: Curb side : Cutout,3,3x3,37.78035338,-122.4064555
89687,Laurus nobilis :: Sweet Bay: Grecian Laurel,2405 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77855846,-122.474244
10487,Acacia melanoxylon :: Blackwood Acacia,1672 Haight St,Sidewalk: Curb side : Cutout,40,3X3,37.76985312,-122.4498493
27458,Quercus rubra :: Red Oak,1601 Indiana St,Sidewalk: Curb side : Cutout,12,6X6,37.75008392,-122.3903427
20680,Metrosideros excelsa :: New Zealand Xmas Tree,1503X Sunset Blvd,Sidewalk: Curb side : Cutout,12,10,37.75893166,-122.4955965
18139,Platanus x hispanica :: Sycamore: London Plane,1255 Post St,Sidewalk: Curb side : Cutout,12,4X4,37.78643251,-122.4224566
12738,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1630 Lake St,Sidewalk: Curb side : Cutout,100,4x4,37.78618337,-122.4771957
104247,Phoenix canariensis :: Canary Island Date Palm,8X Octavia St Frontage East,Sidewalk: Curb side : Cutout,24,10x20,37.77178513,-122.4236132
17105,Ficus nitida :: Laurel Fig,1763 Oak St,Sidewalk: Curb side : Cutout,12,3X3,37.7716793,-122.4483273
20246,Platanus x hispanica :: Sycamore: London Plane,1833 Steiner St,Sidewalk: Curb side : Cutout,24,4X4,37.78618059,-122.4350666
2986,Platanus x hispanica :: Sycamore: London Plane,2270X California St,Sidewalk: Curb side : Cutout,35,3X3,37.78924555,-122.4317186
20641,Metrosideros excelsa :: New Zealand Xmas Tree,1500X Sunset Blvd,Sidewalk: Curb side : Cutout,3,10,37.7589162,-122.4956347
90246,Quercus agrifolia :: Coast Live Oak,3020 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77605282,-122.4911284
91958,Pittosporum undulatum :: Victorian Box,445 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76414873,-122.4625111
103075,Pyrus calleryana :: Ornamental Pear,445 Octavia St,Sidewalk: Curb side : Cutout,3,3x3,37.77661101,-122.4246115
91265,Acacia stenophylla :: Shoestring Acacia,986x Guerrero St,Median : Cutout,3,3x100,37.75539548,-122.4232453
2464,Pyrus kawakamii :: Evergreen Pear,1832 Buchanan St,Sidewalk: Curb side : Cutout,3,4X4,37.78683084,-122.4299574
90580,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,2100X Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77465389,-122.4813093
20102,Metrosideros excelsa :: New Zealand Xmas Tree,1875X Haight St,Sidewalk: Curb side : Cutout,60,3X3,37.76915298,-122.4530881
6128,Platanus x hispanica :: Sycamore: London Plane,860X Van Ness Ave,Sidewalk: Curb side : Cutout,8,3X3,37.78355212,-122.4207816
24048,Lophostemon confertus :: Brisbane Box,82 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73508806,-122.3828732
91896,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1400 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76380568,-122.4728272
9390,Metrosideros excelsa :: New Zealand Xmas Tree,416 Gold Mine Dr,Sidewalk: Curb side : Cutout,30,3X3,37.73924518,-122.438043
90170,Eriobotrya deflexa :: Bronze Loquat,1330 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77689376,-122.4731651
26596,Magnolia grandiflora :: Southern Magnolia,1575 Bay Shore Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.72412707,-122.4009031
702,Ficus nitida :: Laurel Fig,1399X Dolores St,Sidewalk: Curb side : Cutout,80,3X3,37.7470251,-122.4245983
85629,Pyrus kawakamii :: Evergreen Pear,1490 Quesada Ave,Sidewalk: Curb side : Cutout,3,3x3,37.73116279,-122.3874889
22626,Acacia melanoxylon :: Blackwood Acacia,1126 Turk St,Sidewalk: Curb side : Cutout,18,3X3,37.78148612,-122.4281242
15079,Pittosporum crassifolium :: Karo Tree,70 Minerva St,Median : Cutout,3,11,37.71589553,-122.4553025
90638,Arbutus 'Marina' :: Hybrid Strawberry Tree,3150X Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77413475,-122.4926648
22306,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',5015 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.73282096,-122.3911735
7602,Ulmus parvifolia :: Chinese Elm,3129 FOLSOM ST,Sidewalk: Curb side : Cutout,60,3X3,37.74773309,-122.4134472
1199,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',3099X Alemany Blvd,Sidewalk: Curb side : Cutout,6,3x3,37.7104093,-122.4548578
89472,Arbutus 'Marina' :: Hybrid Strawberry Tree,3850 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7780177,-122.4895948
1809,Washingtonia robusta :: Mexican Fan Palm,2040 Bay Shore Blvd,Median : Cutout,12,6,37.71459474,-122.3994803
14594,Acacia melanoxylon :: Blackwood Acacia,1232 Masonic Ave,Sidewalk: Curb side : Cutout,80,3x3,37.76985276,-122.4451459
27310,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2140 Lake St,Sidewalk: Curb side : Cutout,5,5,37.78594181,-122.4825481
103205,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,1113 Fillmore St,Sidewalk: Curb side : Cutout,,3x3,37.77981127,-122.4322624
4303,Olea europaea :: Olive Tree,4387X Cesar Chavez St,Sidewalk: Curb side : Cutout,3,3X3,37.74700039,-122.4377694
29664,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2232 Ocean Ave,Sidewalk: Curb side : Cutout,6,,37.72858543,-122.4677304
14168,Platanus x hispanica :: Sycamore: London Plane,1760 Market St,Sidewalk: Curb side : Cutout,12,4x4,37.772212,-122.423194
89630,Arbutus 'Marina' :: Hybrid Strawberry Tree,3549X Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77800194,-122.4865784
635,Ficus nitida :: Laurel Fig,3198 24th St,Sidewalk: Curb side : Cutout,20,3x3,37.75247895,-122.4160305
26898,Corymbia ficifolia :: Red Flowering Gum,291X Prospect Ave,Sidewalk: Curb side : Cutout,35,3X3,37.7414954,-122.419934
14542,Ginkgo biloba :: Maidenhair Tree,730 Masonic Ave,Sidewalk: Curb side : Cutout,90,3X3,37.77436877,-122.4459316
21714,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1711X Webster St,Sidewalk: Curb side : Cutout,70,4x4,37.78636788,-122.4317515
12941,Private shrub :: Private Shrub,725X Dolores St,Sidewalk: Curb side : Cutout,25,6,37.75783854,-122.4255686
115025,Ficus microcarpa :: Chinese Banyan,1009 HARRISON ST,Sidewalk: Curb side : Cutout,,3x10,37.77614829,-122.4052402
25183,Rhamnus alaternus :: Italian Buckthorn,3448X Market St,Sidewalk: Curb side : Cutout,6,3X3,37.75693098,-122.4427112
19553,Metrosideros excelsa :: New Zealand Xmas Tree,399X Saint Joseph's Ave,Sidewalk: Curb side : Cutout,3,3X3,37.7828307,-122.4428615
85758,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,984 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.77881174,-122.405305
91252,Acacia stenophylla :: Shoestring Acacia,908x Guerrero St,Median : Cutout,3,3x100,37.75660048,-122.4233604
13699,Platanus x hispanica :: Sycamore: London Plane,732 Market St,Sidewalk: Curb side : Cutout,40,4x4,37.78712012,-122.4042911
5924,Ulmus parvifolia :: Chinese Elm,1303X Eddy St,Sidewalk: Curb side : Cutout,12,4X4,37.7817698,-122.4291033
13400,Corymbia ficifolia :: Red Flowering Gum,338 Marietta Dr,Median : Cutout,18,5x1000,37.7391657,-122.444092
23659,Acacia baileyana :: Bailey's Acacia,305 Virginia Ave,Median : Cutout,12,12,37.74209518,-122.4187535
10664,Eucalyptus sideroxylon :: Red Ironbark,972 Hayes St,Sidewalk: Curb side : Cutout,24,3X3,37.77596612,-122.4324132
14028,Platanus x hispanica :: Sycamore: London Plane,1230 Market St,Sidewalk: Curb side : Cutout,12,4x4,37.77847233,-122.4152469
7295,Pittosporum undulatum :: Victorian Box,2202X Bush St,Sidewalk: Curb side : Cutout,12,3X3,37.78691294,-122.4342861
3258,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,4134 California St,Sidewalk: Curb side : Cutout,8,3X3,37.78545375,-122.4620138
120624,Pinus canariensis :: Canary Island Pine,1500 Geary Blvd,Median : Cutout,,,37.78474951,-122.4285154
91263,Acacia stenophylla :: Shoestring Acacia,970x Guerrero St,Median : Cutout,3,3x100,37.75564266,-122.4232689
91605,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,814 South Van Ness Ave,Sidewalk: Curb side : Cutout,6,3x3,37.76009953,-122.4170696
109373,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,2936 Cesar Chavez St,Sidewalk: Curb side : Cutout,1,3X3,37.74852836,-122.408448
1552,Pittosporum undulatum :: Victorian Box,531 Arguello Blvd,Sidewalk: Curb side : Cutout,90,3X3PL,37.78060086,-122.4589339
